Starting ./speedtracker.sh Script On Monday 2019-07-29 06:49:22

Monday 2019-07-29 09:20:06	Download: 94.90 Mbit/s
Monday 2019-07-29 09:20:06	Upload: 11.71 Mbit/s
Monday 2019-07-29 09:25:28	Download: 81.84 Mbit/s
Monday 2019-07-29 09:25:28	Upload: 11.87 Mbit/s
Monday 2019-07-29 09:30:51	Download: 88.67 Mbit/s
Monday 2019-07-29 09:30:51	Upload: 11.85 Mbit/s
Monday 2019-07-29 09:36:13	Download: 90.04 Mbit/s
Monday 2019-07-29 09:36:13	Upload: 11.88 Mbit/s
Monday 2019-07-29 09:41:35	Download: 124.01 Mbit/s
Monday 2019-07-29 09:41:35	Upload: 11.76 Mbit/s
Monday 2019-07-29 09:46:57	Download: 83.59 Mbit/s
Monday 2019-07-29 09:46:57	Upload: 11.51 Mbit/s
Passing Hour Number: 3

Monday 2019-07-29 09:52:20	Download: 101.83 Mbit/s
Monday 2019-07-29 09:52:20	Upload: 11.44 Mbit/s
Monday 2019-07-29 09:57:42	Download: 85.95 Mbit/s
Monday 2019-07-29 09:57:42	.Upload: 11.91 Mbit/s
Monday 2019-07-29 10:03:04	Download: 94.68 Mbit/s
Monday 2019-07-29 10:03:04	Upload: 11.71 Mbit/s
Monday 2019-07-29 10:08:26	Download: 163.91 Mbit/s
Monday 2019-07-29 10:08:26	Upload: 11.97 Mbit/s
Monday 2019-07-29 10:13:49	Download: 107.36 Mbit/s
Monday 2019-07-29 10:13:49	Upload: 11.67 Mbit/s
Monday 2019-07-29 10:24:31	Download: 163.75 Mbit/s
Monday 2019-07-29 10:24:31	Upload: 11.92 Mbit/s
Monday 2019-07-29 10:40:33	Download: 171.86 Mbit/s
Monday 2019-07-29 10:40:33	Upload: 12.03 Mbit/s
Monday 2019-07-29 10:45:56	Download: 131.18 Mbit/s
Monday 2019-07-29 10:45:56	Upload: 11.38 Mbit/s
Passing Hour Number: 4

Monday 2019-07-29 10:51:18	Download: 144.47 Mbit/s
Monday 2019-07-29 10:51:18	Upload: 11.89 Mbit/s
Monday 2019-07-29 10:56:40	Download: 88.32 Mbit/s
Monday 2019-07-29 10:56:40	Upload: 11.93 Mbit/s
Monday 2019-07-29 11:02:02	Download: 124.70 Mbit/s
Monday 2019-07-29 11:02:02	Upload: 11.82 Mbit/s
Monday 2019-07-29 11:07:24	Download: 135.15 Mbit/s
Monday 2019-07-29 11:07:24	Upload: 11.90 Mbit/s
Monday 2019-07-29 11:12:46	Download: 104.29 Mbit/s
Monday 2019-07-29 11:12:46	Upload: 11.79 Mbit/s
Monday 2019-07-29 11:18:10	Download: 163.12 Mbit/s
Monday 2019-07-29 11:18:10	Upload: 12.00 Mbit/s
Monday 2019-07-29 11:23:32	Download: 166.67 Mbit/s
Monday 2019-07-29 11:23:32	Upload: 11.93 Mbit/s
Monday 2019-07-29 11:28:54	Download: 143.46 Mbit/s
Monday 2019-07-29 11:28:54	Upload: 11.63 Mbit/s
Monday 2019-07-29 11:34:16	Download: 170.51 Mbit/s
Monday 2019-07-29 11:34:16	Upload: 11.94 Mbit/s
Monday 2019-07-29 11:39:39	Download: 172.50 Mbit/s
Monday 2019-07-29 11:39:39	Upload: 11.53 Mbit/s
Monday 2019-07-29 11:45:01	Download: 113.50 Mbit/s
Monday 2019-07-29 11:45:01	Upload: 11.58 Mbit/s
Passing Hour Number: 5

Monday 2019-07-29 11:50:23	Download: 116.27 Mbit/s
Monday 2019-07-29 11:50:23	Upload: 11.77 Mbit/s
Monday 2019-07-29 11:55:45	Download: 110.30 Mbit/s
Monday 2019-07-29 11:55:45	Upload: 11.91 Mbit/s
Monday 2019-07-29 12:01:07	Download: 114.19 Mbit/s
Monday 2019-07-29 12:01:07	Upload: 11.83 Mbit/s
Monday 2019-07-29 12:06:30	Download: 172.68 Mbit/s
Monday 2019-07-29 12:06:30	Upload: 11.96 Mbit/s
Monday 2019-07-29 12:11:52	Download: 112.70 Mbit/s
Monday 2019-07-29 12:11:52	Upload: 11.96 Mbit/s
Monday 2019-07-29 12:17:14	Download: 128.62 Mbit/s
Monday 2019-07-29 12:17:14	Upload: 11.92 Mbit/s
Monday 2019-07-29 12:22:36	Download: 155.68 Mbit/s
Monday 2019-07-29 12:22:36	Upload: 11.31 Mbit/s
Monday 2019-07-29 12:27:58	Download: 94.15 Mbit/s
Monday 2019-07-29 12:27:58	Upload: 11.61 Mbit/s
Monday 2019-07-29 12:33:23	Download: 149.82 Mbit/s
Monday 2019-07-29 12:33:23	Upload: 10.21 Mbit/s
Monday 2019-07-29 12:38:50	Download: 168.30 Mbit/s
Monday 2019-07-29 12:38:50	Upload: 11.52 Mbit/s
Monday 2019-07-29 12:44:12	Download: 119.29 Mbit/s
Monday 2019-07-29 12:44:12	Upload: 11.86 Mbit/s
Monday 2019-07-29 12:49:34	Download: 144.04 Mbit/s
Monday 2019-07-29 12:49:34	Upload: 11.96 Mbit/s
Passing Hour Number: 6

Monday 2019-07-29 12:54:57	Download: 146.30 Mbit/s
Monday 2019-07-29 12:54:57	Upload: 11.42 Mbit/s
Monday 2019-07-29 13:00:19	Download: 155.79 Mbit/s
Monday 2019-07-29 13:00:19	Upload: 11.57 Mbit/s
Monday 2019-07-29 13:05:41	Download: 155.39 Mbit/s
Monday 2019-07-29 13:05:41	Upload: 11.49 Mbit/s
Monday 2019-07-29 13:11:03	Download: 107.81 Mbit/s
Monday 2019-07-29 13:11:03	Upload: 11.50 Mbit/s
Monday 2019-07-29 13:16:26	Download: 134.51 Mbit/s
Monday 2019-07-29 13:16:26	Upload: 11.94 Mbit/s
Monday 2019-07-29 13:21:48	Download: 173.79 Mbit/s
Monday 2019-07-29 13:21:48	Upload: 11.82 Mbit/s
Monday 2019-07-29 13:27:10	Download: 99.75 Mbit/s
Monday 2019-07-29 13:27:10	Upload: 11.55 Mbit/s
Monday 2019-07-29 13:32:39	Download: 120.21 Mbit/s
Monday 2019-07-29 13:32:39	Upload: 11.64 Mbit/s
Monday 2019-07-29 13:38:01	Download: 114.85 Mbit/s
Monday 2019-07-29 13:38:01	Upload: 11.53 Mbit/s
Monday 2019-07-29 13:43:23	Download: 109.67 Mbit/s
Monday 2019-07-29 13:43:23	Upload: 11.79 Mbit/s
Passing Hour Number: 7

Monday 2019-07-29 13:59:26	Download: 140.41 Mbit/s
Monday 2019-07-29 13:59:26	Upload: 12.01 Mbit/s
Monday 2019-07-29 14:04:48	Download: 91.11 Mbit/s
Monday 2019-07-29 14:04:48	Upload: 11.98 Mbit/s
Monday 2019-07-29 14:10:10	Download: 143.96 Mbit/s
Monday 2019-07-29 14:10:10	Upload: 11.81 Mbit/s
Monday 2019-07-29 14:15:32	Download: 155.55 Mbit/s
Monday 2019-07-29 14:15:32	Upload: 11.49 Mbit/s
Monday 2019-07-29 14:20:54	Download: 96.79 Mbit/s
Monday 2019-07-29 14:20:54	Upload: 11.89 Mbit/s
Monday 2019-07-29 14:26:16	Download: 111.27 Mbit/s
Monday 2019-07-29 14:26:16	Upload: 11.72 Mbit/s
Monday 2019-07-29 14:31:39	Download: 108.07 Mbit/s
Monday 2019-07-29 14:31:39	Upload: 11.69 Mbit/s
Monday 2019-07-29 14:37:01	Download: 144.30 Mbit/s
Monday 2019-07-29 14:37:01	Upload: 11.31 Mbit/s
Monday 2019-07-29 14:42:23	Download: 119.76 Mbit/s
Monday 2019-07-29 14:42:23	Upload: 11.66 Mbit/s
Monday 2019-07-29 14:47:46	Download: 100.83 Mbit/s
Monday 2019-07-29 14:47:46	Upload: 11.03 Mbit/s
Passing Hour Number: 8

Monday 2019-07-29 14:53:17	Download: 92.94 Mbit/s
Monday 2019-07-29 14:53:17	Upload: 1.90 Mbit/s
Monday 2019-07-29 14:58:55	Download: 5.74 Mbit/s
Monday 2019-07-29 14:58:55	Upload: 1.55 Mbit/s
Monday 2019-07-29 15:04:48	Download: 1.52 Mbit/s
Monday 2019-07-29 15:04:48	Upload: 2.36 Mbit/s
Monday 2019-07-29 15:10:33	Download: 4.11 Mbit/s
Monday 2019-07-29 15:10:33	Upload: 1.38 Mbit/s
Monday 2019-07-29 15:16:18	Download: 3.50 Mbit/s
Monday 2019-07-29 15:16:18	Upload: 1.58 Mbit/s
Monday 2019-07-29 15:22:12	Download: 2.69 Mbit/s
Monday 2019-07-29 15:22:12	Upload: 1.47 Mbit/s
Monday 2019-07-29 15:28:07	Download: 1.06 Mbit/s
Monday 2019-07-29 15:28:07	Upload: 1.83 Mbit/s
Monday 2019-07-29 15:33:55	Download: 2.25 Mbit/s
Monday 2019-07-29 15:33:55	Upload: 1.03 Mbit/s
Monday 2019-07-29 15:39:37	Download: 8.76 Mbit/s
Monday 2019-07-29 15:39:37	Upload: 1.41 Mbit/s
Monday 2019-07-29 15:45:25	Download: 10.94 Mbit/s
Monday 2019-07-29 15:45:25	Upload: 1.16 Mbit/s
Passing Hour Number: 9

Monday 2019-07-29 15:51:46	Download: 5.82 Mbit/s
Monday 2019-07-29 15:51:46	Upload: 1.37 Mbit/s
Monday 2019-07-29 15:57:21	Download: 1.87 Mbit/s
Monday 2019-07-29 15:57:21	Upload: 0.99 Mbit/s
Monday 2019-07-29 16:02:57	Download: 5.46 Mbit/s
Monday 2019-07-29 16:02:57	Upload: 1.08 Mbit/s
Monday 2019-07-29 16:25:04	Download: 1.48 Mbit/s
Monday 2019-07-29 16:25:04	Upload: 0.91 Mbit/s
Monday 2019-07-29 16:30:35	Download: 7.21 Mbit/s
Monday 2019-07-29 16:30:35	Upload: 1.91 Mbit/s
Monday 2019-07-29 16:36:19	Download: 0.64 Mbit/s
Monday 2019-07-29 16:36:19	Upload: 0.94 Mbit/s
Monday 2019-07-29 16:41:41	Download: 121.40 Mbit/s
Monday 2019-07-29 16:41:41	Upload: 11.90 Mbit/s
Passing Hour Number: 10

Monday 2019-07-29 17:08:23	Download: 100.61 Mbit/s
Monday 2019-07-29 17:08:23	Upload: 11.86 Mbit/s
Monday 2019-07-29 17:13:45	Download: 132.10 Mbit/s
Monday 2019-07-29 17:13:45	Upload: 12.01 Mbit/s
Monday 2019-07-29 17:19:29	Download: 1.83 Mbit/s
Monday 2019-07-29 17:19:29	Upload: 1.19 Mbit/s
Monday 2019-07-29 17:24:59	Download: 123.27 Mbit/s
Monday 2019-07-29 17:24:59	Upload: 6.84 Mbit/s
Monday 2019-07-29 17:30:30	Download: 102.45 Mbit/s
Monday 2019-07-29 17:30:30	Upload: 3.47 Mbit/s
Monday 2019-07-29 17:36:00	Download: 46.44 Mbit/s
Monday 2019-07-29 17:36:00	Upload: 11.74 Mbit/s
Monday 2019-07-29 17:41:23	Download: 76.26 Mbit/s
Monday 2019-07-29 17:41:23	Upload: 4.31 Mbit/s
Monday 2019-07-29 17:46:45	Download: 173.61 Mbit/s
Monday 2019-07-29 17:46:45	Upload: 11.46 Mbit/s
Passing Hour Number: 11

Monday 2019-07-29 17:52:08	Download: 113.41 Mbit/s
Monday 2019-07-29 17:52:08	Upload: 11.46 Mbit/s
Monday 2019-07-29 17:57:30	Download: 154.09 Mbit/s
Monday 2019-07-29 17:57:30	Upload: 11.68 Mbit/s
Monday 2019-07-29 18:02:52	Download: 142.87 Mbit/s
Monday 2019-07-29 18:02:52	Upload: 11.61 Mbit/s
Monday 2019-07-29 18:08:14	Download: 115.51 Mbit/s
Monday 2019-07-29 18:08:14	Upload: 11.76 Mbit/s
Monday 2019-07-29 18:13:37	Download: 158.25 Mbit/s
Monday 2019-07-29 18:13:37	Upload: 11.71 Mbit/s
Monday 2019-07-29 18:18:59	Download: 144.66 Mbit/s
Monday 2019-07-29 18:18:59	Upload: 11.68 Mbit/s
Monday 2019-07-29 18:24:21	Download: 110.28 Mbit/s
Monday 2019-07-29 18:24:21	Upload: 11.85 Mbit/s
Monday 2019-07-29 18:29:43	Download: 89.85 Mbit/s
Monday 2019-07-29 18:29:43	Upload: 11.84 Mbit/s
Monday 2019-07-29 18:35:06	Download: 107.15 Mbit/s
Monday 2019-07-29 18:35:06	Upload: 11.01 Mbit/s
Monday 2019-07-29 18:40:28	Download: 113.81 Mbit/s
Monday 2019-07-29 18:40:28	Upload: 7.66 Mbit/s
Monday 2019-07-29 18:45:50	Download: 141.11 Mbit/s
Monday 2019-07-29 18:45:50	Upload: 11.64 Mbit/s
Passing Hour Number: 12

Monday 2019-07-29 18:51:13	Download: 77.55 Mbit/s
Monday 2019-07-29 18:51:13	Upload: 11.69 Mbit/s
Monday 2019-07-29 18:56:35	Download: 92.36 Mbit/s
Monday 2019-07-29 18:56:35	Upload: 11.89 Mbit/s
Monday 2019-07-29 19:01:57	Download: 98.44 Mbit/s
Monday 2019-07-29 19:01:57	Upload: 11.79 Mbit/s
Monday 2019-07-29 19:07:19	Download: 129.82 Mbit/s
Monday 2019-07-29 19:07:19	Upload: 11.86 Mbit/s
Monday 2019-07-29 19:12:41	Download: 94.23 Mbit/s
Monday 2019-07-29 19:12:41	Upload: 11.80 Mbit/s
Monday 2019-07-29 19:18:04	Download: 137.39 Mbit/s
Monday 2019-07-29 19:18:04	Upload: 11.39 Mbit/s
Monday 2019-07-29 19:23:26	Download: 116.84 Mbit/s
Monday 2019-07-29 19:23:26	Upload: 11.78 Mbit/s
Monday 2019-07-29 19:28:49	Download: 171.63 Mbit/s
Monday 2019-07-29 19:28:49	Upload: 11.84 Mbit/s
Monday 2019-07-29 19:34:12	Download: 91.13 Mbit/s
Monday 2019-07-29 19:34:12	Upload: 11.01 Mbit/s
Monday 2019-07-29 19:39:34	Download: 113.42 Mbit/s
Monday 2019-07-29 19:39:34	Upload: 11.83 Mbit/s
Monday 2019-07-29 19:44:56	Download: 147.10 Mbit/s
Monday 2019-07-29 19:44:56	Upload: 11.45 Mbit/s
Passing Hour Number: 13

Monday 2019-07-29 19:50:18	Download: 104.41 Mbit/s
Monday 2019-07-29 19:50:18	Upload: 11.83 Mbit/s
Monday 2019-07-29 19:55:40	Download: 162.11 Mbit/s
Monday 2019-07-29 19:55:40	Upload: 11.74 Mbit/s
Monday 2019-07-29 20:01:03	Download: 73.13 Mbit/s
Monday 2019-07-29 20:01:03	Upload: 11.54 Mbit/s
Monday 2019-07-29 20:06:26	Download: 73.77 Mbit/s
Monday 2019-07-29 20:06:26	Upload: 11.63 Mbit/s
Monday 2019-07-29 20:11:48	Download: 134.80 Mbit/s
Monday 2019-07-29 20:11:48	Upload: 11.34 Mbit/s
Monday 2019-07-29 20:17:11	Download: 97.46 Mbit/s
Monday 2019-07-29 20:17:11	Upload: 11.59 Mbit/s
Monday 2019-07-29 20:22:33	Download: 105.44 Mbit/s
Monday 2019-07-29 20:22:33	Upload: 10.41 Mbit/s
Monday 2019-07-29 20:27:56	Download: 122.60 Mbit/s
Monday 2019-07-29 20:27:56	Upload: 11.39 Mbit/s
Monday 2019-07-29 20:33:18	Download: 82.50 Mbit/s
Monday 2019-07-29 20:33:18	Upload: 11.69 Mbit/s
Monday 2019-07-29 20:38:40	Download: 96.25 Mbit/s
Monday 2019-07-29 20:38:40	Upload: 11.38 Mbit/s
Monday 2019-07-29 20:44:03	Download: 68.38 Mbit/s
Monday 2019-07-29 20:44:03	Upload: 11.56 Mbit/s
Monday 2019-07-29 20:49:27	Download: 127.52 Mbit/s
Monday 2019-07-29 20:49:27	Upload: 10.72 Mbit/s
Passing Hour Number: 14

Monday 2019-07-29 20:54:49	Download: 113.85 Mbit/s
Monday 2019-07-29 20:54:49	Upload: 11.54 Mbit/s
Monday 2019-07-29 21:00:12	Download: 79.57 Mbit/s
Monday 2019-07-29 21:00:12	Upload: 11.65 Mbit/s
Monday 2019-07-29 21:05:34	Download: 94.90 Mbit/s
Monday 2019-07-29 21:05:34	Upload: 11.62 Mbit/s
Monday 2019-07-29 21:10:56	Download: 103.53 Mbit/s
Monday 2019-07-29 21:10:56	Upload: 11.73 Mbit/s
Monday 2019-07-29 21:16:18	Download: 98.61 Mbit/s
Monday 2019-07-29 21:16:18	Upload: 11.71 Mbit/s
Monday 2019-07-29 21:21:40	Download: 144.51 Mbit/s
Monday 2019-07-29 21:21:40	Upload: 11.52 Mbit/s
Monday 2019-07-29 21:27:03	Download: 110.88 Mbit/s
Monday 2019-07-29 21:27:03	Upload: 11.54 Mbit/s
Monday 2019-07-29 21:32:25	Download: 113.12 Mbit/s
Monday 2019-07-29 21:32:25	Upload: 11.52 Mbit/s
Monday 2019-07-29 21:37:49	Download: 135.28 Mbit/s
Monday 2019-07-29 21:37:49	Upload: 10.44 Mbit/s
Monday 2019-07-29 21:43:11	Download: 99.88 Mbit/s
Monday 2019-07-29 21:43:11	Upload: 11.56 Mbit/s
Monday 2019-07-29 21:48:33	Download: 93.91 Mbit/s
Monday 2019-07-29 21:48:33	Upload: 11.07 Mbit/s
Passing Hour Number: 15

Monday 2019-07-29 21:53:55	Download: 100.91 Mbit/s
Monday 2019-07-29 21:53:55	Upload: 11.68 Mbit/s
Monday 2019-07-29 21:59:17	Download: 145.60 Mbit/s
Monday 2019-07-29 21:59:17	Upload: 11.75 Mbit/s
Monday 2019-07-29 22:04:40	Download: 122.51 Mbit/s
Monday 2019-07-29 22:04:40	Upload: 11.44 Mbit/s
Monday 2019-07-29 22:10:03	Download: 102.54 Mbit/s
Monday 2019-07-29 22:10:03	Upload: 11.65 Mbit/s
Monday 2019-07-29 22:15:25	Download: 72.65 Mbit/s
Monday 2019-07-29 22:15:25	Upload: 11.42 Mbit/s
Monday 2019-07-29 22:20:47	Download: 162.00 Mbit/s
Monday 2019-07-29 22:20:47	Upload: 11.52 Mbit/s
Monday 2019-07-29 22:26:10	Download: 156.30 Mbit/s
Monday 2019-07-29 22:26:10	Upload: 11.45 Mbit/s
Monday 2019-07-29 22:31:32	Download: 148.94 Mbit/s
Monday 2019-07-29 22:31:32	Upload: 11.59 Mbit/s
Monday 2019-07-29 22:36:55	Download: 94.95 Mbit/s
Monday 2019-07-29 22:36:55	Upload: 11.51 Mbit/s
Monday 2019-07-29 22:42:27	Download: 138.83 Mbit/s
Monday 2019-07-29 22:42:27	Upload: 11.74 Mbit/s
Monday 2019-07-29 22:47:49	Download: 97.89 Mbit/s
Monday 2019-07-29 22:47:49	Upload: 11.63 Mbit/s
Passing Hour Number: 16

Monday 2019-07-29 22:53:11	Download: 115.26 Mbit/s
Monday 2019-07-29 22:53:11	Upload: 11.35 Mbit/s
Monday 2019-07-29 22:58:33	Download: 119.20 Mbit/s
Monday 2019-07-29 22:58:33	Upload: 11.55 Mbit/s
Monday 2019-07-29 23:03:55	Download: 117.69 Mbit/s
Monday 2019-07-29 23:03:55	Upload: 11.68 Mbit/s
Monday 2019-07-29 23:09:17	Download: 116.08 Mbit/s
Monday 2019-07-29 23:09:17	Upload: 11.45 Mbit/s
Monday 2019-07-29 23:14:40	Download: 140.95 Mbit/s
Monday 2019-07-29 23:14:40	Upload: 11.67 Mbit/s
Monday 2019-07-29 23:20:02	Download: 113.86 Mbit/s
Monday 2019-07-29 23:20:02	Upload: 10.99 Mbit/s
Monday 2019-07-29 23:25:25	Download: 151.69 Mbit/s
Monday 2019-07-29 23:25:25	Upload: 11.67 Mbit/s
Monday 2019-07-29 23:30:47	Download: 77.76 Mbit/s
Monday 2019-07-29 23:30:47	Upload: 11.70 Mbit/s
Monday 2019-07-29 23:36:09	Download: 84.63 Mbit/s
Monday 2019-07-29 23:36:09	Upload: 11.75 Mbit/s
Monday 2019-07-29 23:41:31	Download: 176.03 Mbit/s
Monday 2019-07-29 23:41:31	Upload: 11.62 Mbit/s
Monday 2019-07-29 23:46:53	Download: 149.84 Mbit/s
Monday 2019-07-29 23:46:53	Upload: 11.56 Mbit/s
Passing Hour Number: 17

Monday 2019-07-29 23:52:15	Download: 157.00 Mbit/s
Monday 2019-07-29 23:52:15	Upload: 11.39 Mbit/s
Monday 2019-07-29 23:57:37	Download: 126.81 Mbit/s
Monday 2019-07-29 23:57:38	Upload: 11.65 Mbit/s
Tuesday 2019-07-30 00:03:10	Download: 151.19 Mbit/s
Tuesday 2019-07-30 00:03:10	Upload: 11.59 Mbit/s
Tuesday 2019-07-30 00:08:32	Download: 143.29 Mbit/s
Tuesday 2019-07-30 00:08:32	Upload: 11.34 Mbit/s
Tuesday 2019-07-30 00:13:54	Download: 126.40 Mbit/s
Tuesday 2019-07-30 00:13:54	Upload: 11.07 Mbit/s
Tuesday 2019-07-30 00:19:17	Download: 98.08 Mbit/s
Tuesday 2019-07-30 00:19:17	Upload: 11.66 Mbit/s
Tuesday 2019-07-30 00:24:39	Download: 112.01 Mbit/s
Tuesday 2019-07-30 00:24:39	Upload: 11.40 Mbit/s
Tuesday 2019-07-30 00:30:02	Download: 98.15 Mbit/s
Tuesday 2019-07-30 00:30:02	Upload: 11.09 Mbit/s
Tuesday 2019-07-30 00:35:25	Download: 89.75 Mbit/s
Tuesday 2019-07-30 00:35:25	Upload: 11.25 Mbit/s
Tuesday 2019-07-30 00:40:47	Download: 106.44 Mbit/s
Tuesday 2019-07-30 00:40:47	Upload: 11.70 Mbit/s
Tuesday 2019-07-30 00:46:11	Download: 106.79 Mbit/s
Tuesday 2019-07-30 00:46:11	Upload: 11.35 Mbit/s
Passing Hour Number: 18

Tuesday 2019-07-30 00:51:33	Download: 119.07 Mbit/s
Tuesday 2019-07-30 00:51:33	Upload: 11.71 Mbit/s
Tuesday 2019-07-30 00:56:56	Download: 157.53 Mbit/s
Tuesday 2019-07-30 00:56:56	Upload: 11.48 Mbit/s
Tuesday 2019-07-30 01:02:19	.Download: 146.34 Mbit/s
Tuesday 2019-07-30 01:02:19	Upload: 11.63 Mbit/s
Tuesday 2019-07-30 01:07:41	.Download: 153.20 Mbit/s
Tuesday 2019-07-30 01:07:41	Upload: 11.68 Mbit/s
Tuesday 2019-07-30 01:13:04	Download: 118.08 Mbit/s
Tuesday 2019-07-30 01:13:04	Upload: 11.23 Mbit/s
Tuesday 2019-07-30 01:18:27	Download: 140.33 Mbit/s
Tuesday 2019-07-30 01:18:27	Upload: 11.71 Mbit/s
Tuesday 2019-07-30 01:23:50	Download: 124.30 Mbit/s
Tuesday 2019-07-30 01:23:50	Upload: 11.24 Mbit/s
Tuesday 2019-07-30 01:29:13	Download: 142.09 Mbit/s
Tuesday 2019-07-30 01:29:13	Upload: 11.72 Mbit/s
Tuesday 2019-07-30 01:34:37	Download: 97.24 Mbit/s
Tuesday 2019-07-30 01:34:37	Upload: 11.05 Mbit/s
Tuesday 2019-07-30 01:39:59	Download: 108.99 Mbit/s
Tuesday 2019-07-30 01:39:59	Upload: 11.71 Mbit/s
Tuesday 2019-07-30 01:45:22	Download: 111.47 Mbit/s
Tuesday 2019-07-30 01:45:22	Upload: 11.31 Mbit/s
Passing Hour Number: 19

Tuesday 2019-07-30 01:50:44	Download: 93.37 Mbit/s
Tuesday 2019-07-30 01:50:44	Upload: 11.70 Mbit/s
Tuesday 2019-07-30 01:56:07	Download: 118.18 Mbit/s
Tuesday 2019-07-30 01:56:07	Upload: 11.40 Mbit/s
Tuesday 2019-07-30 02:01:30	Download: 161.63 Mbit/s
Tuesday 2019-07-30 02:01:30	Upload: 11.63 Mbit/s
Tuesday 2019-07-30 02:06:53	Download: 107.40 Mbit/s
Tuesday 2019-07-30 02:06:53	Upload: 11.16 Mbit/s
Tuesday 2019-07-30 02:12:16	Download: 154.66 Mbit/s
Tuesday 2019-07-30 02:12:16	Upload: 10.91 Mbit/s
Tuesday 2019-07-30 02:17:39	Download: 146.49 Mbit/s
Tuesday 2019-07-30 02:17:39	Upload: 11.28 Mbit/s
Tuesday 2019-07-30 02:23:02	Download: 112.99 Mbit/s
Tuesday 2019-07-30 02:23:02	Upload: 11.49 Mbit/s
Tuesday 2019-07-30 02:28:26	Download: 139.54 Mbit/s
Tuesday 2019-07-30 02:28:26	Upload: 11.50 Mbit/s
Tuesday 2019-07-30 02:33:48	Download: 134.65 Mbit/s
Tuesday 2019-07-30 02:33:48	Upload: 11.31 Mbit/s
Tuesday 2019-07-30 02:39:11	Download: 115.06 Mbit/s
